lead_hashed_id,campaign_joined_date,lead_job_title,lead_industry,lead_country,campaign_name,lead_source,lead_status
084980147e9e39dc5a44e212a6ab9fda,2021-12-20,Dick,,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Nurture
0862734977ae9fcacc4d3ffc388d02ec,2021-12-12,No,,IN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Disqualified
0864a8189e143c237a82dc2074fcd750,2021-12-08,Philanthropist,,ZA,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
0870eb1d521e901bc51c6114fc532127,2021-12-13,Founder,,GB,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,New
087d36f829d2a197bf2fdb930afe054e,2021-12-31,engneering,,IQ,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Disqualified
0886ffbb0d20c81307dd0b6f04baf114,2021-12-03,Dd,,AU,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
08a86b0c32897f7d26fade278cd6117a,2021-12-21,.,,KR,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Nurture
08ab6d69b72d38de58503bc5afa34b06,2021-11-26,Electricean,Utilities & Energy,GB,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Nurture
08abc3563a1475e5a55ff69e2e98078b,2021-12-14,a,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
08ad2a317e6e47c5694d865a7b1f122e,2021-11-26,Developer,Software Development,NO,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Disqualified
08c961c5aa16fe2abe99063147605ce1,2021-12-16,1,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
08e795369385a0aa1f4a391caa3b74bd,2021-11-26,Robotics engineer,,GB,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,New
091b6b9eb5aaa0561c09087858f372e7,2021-11-26,ceo,,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Disqualified
091d74ccecf94c7c72dfeb5bc42896ed,2021-12-14,滴滴滴2,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
097e555b6cd739f710b1073ac6484b70,2021-12-14,Lead Engineer,Public Sector,GB,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
09a3ecdaef9da7169847519eee5431e4,2021-12-13,YouTuber,,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,New
09d79c52972925ba3b74b34df8fcf29a,2021-12-02,cto,,MX,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Twitter organic,Disqualified
09e1c08227cebca02a68c3c59268014e,2021-12-07,singer,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
09f6e330471d43fdf564aff62f3e9e5c,2021-12-18,No,,LK,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Nurture
0a30ad73fd414ed66ff6c0d5075621f7,2021-12-17,123123123,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
0a3358447e8a7a236bc34c03fbaa56d3,2021-12-11,CEO,,PT,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
0a477215534d405dab31dbcc42596313,2021-12-09,图像处理,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
0a71cb4f3a385773a49e10c64792bb4f,2021-12-15,CEO,,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,MQL
0a9c93ab79dd671cfea1cf6cbc94c032,2021-12-12,gggg,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
0aea83ca461efd2c148fe13b8cbef46d,2021-12-11,学生,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
0af811d13b1c36c772156f5eef3c4cf8,2021-12-10,ugg,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
0b004e40d7a5811762175d21fd12f39d,2021-12-07,asgf,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
0b5cbd1b4ba24d5e1a6276af2cb82b58,2021-12-09,UI,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
0b646fe419c531b345840e64679daf36,2021-12-08,5,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
0b6f88dd6a2b81bd7f06263c14327c39,2021-12-09,老板,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
0ba4cceedb791a7f5eea1182e81ce0e3,2021-12-01,Minion,,NO,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Twitter organic,Nurture
0bbe31d3b4a651254986a6d163c1e86a,2021-12-10,Representante Comercial,,BR,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Nurture
0be5d806c0d540306b8ddd6fcb00edcf,2021-12-17,Electronics Engineer,,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,MQL
0c3542df62183091538212a7effb1425,2021-12-14,老师,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
0c7207875aa0ba6315d75c310e16feec,2021-12-04,Researcher,,FR,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
0ca62555d4864243575781ae9dc86080,2021-12-02,Student,,MX,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Disqualified
0ca706f1525b67ddb5e38a2c171af4e2,2021-11-29,Strategy & Brand,,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,MQL
0cab548c2f114b964a9861932641c113,2021-12-12,Senior Enterprise Solutions Architect,,SE,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
0caee14ce50b05e4c901d6c5f5f57150,2021-12-13,wroker,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
0cc64d557a39f7003aa7abac8dfae7eb,2021-12-10,Graphic Designer,,NO,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Disqualified
0ce2b605f81dea366b5f178cbbec53a7,2021-12-13,MiguelOsos,,RU,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Nurture
0d092156b225b634c531bc0236d16ba7,2021-12-13,test,,RU,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Takeover,Disqualified
0d2406c817490bfa68e1e04d1353c3bc,2021-11-30,Researcher,Information Technology,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,MQL
0db9cc96e8f7bd7c1de4a623f2219f8a,2021-12-14,学生,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
0dc1c4e3467f070f16ec3d9b840aa441,2021-11-26,Cloud Architect,Manufacturer - Other,DE,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Nurture
0dd12ac5c4d2f127409fc96115370856,2021-12-09,9953,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
0e349ecef2b0678c1b9662d61d17afd4,2021-12-12,无,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
0e530af49a5536c361970b93a5d42fd1,2021-11-23,linux sysadmin,,CR,2)CY21_IOT_Robotics_T1_WP_ROSDocker,LinkedIn organic,Disqualified
0ebe6b844a07557ef91b8212844aa03d,2021-12-08,1231,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
0ed9c4f6a4483588cfa782de4a80754d,2021-12-14,jkqweqwe,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
0f93477d9c9023d2657e9cb957a212dc,2021-12-13,s,,IN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Takeover,Nurture
102ff75779bfa0029ed95bb49bb74749,2021-12-15,Owner,,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Disqualified
103f53ea667e645455043cdecff6148d,2021-12-19,ton coın,,TR,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,MQL
104fe627dacd413403d315ed732df0d8,2021-12-14,无,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
106b43aedc6bdf252854224ecfec0197,2021-12-14,机动部,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
10f3e45b0365f1579b22b5819da7ccf3,2021-12-19,hr,,SE,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Unsubscribed
110ffc771554da4ceb8946f9aaab587b,2021-12-07,推特,,HK,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
1113a2ae38d5533200dd2870aed0ac57,2021-12-16,TA,Manufacturer - Computer Hardware,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
114355c891f7030f59bb99314014e8db,2021-12-30,ASSTT. GRADE-III,,IN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Nurture
1183daf85f72dde75e05a6779459dadf,2021-11-27,Professor,,DE,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Disqualified
11cd520d031995dcbd8f7566ef5ef7fd,2021-12-16,五,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
11e54e6b9ad25fe2c686d737c41a2c1b,2021-12-02,wefqw,,TW,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Nurture
121039cdc3e8fbdadc49c377a37c064b,2021-12-03,Genera manager,,ZA,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
12255da0cf778d20d3b7b0234059b9e0,2021-12-15,初级java工程师,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
124c311d8037c51c7a1a04ff06988a56,2021-12-24,dfs,,DE,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Takeover,Nurture
12c677f4fa39cd30d0c37f6eed6d3ec8,2021-12-12,hjtjtj,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
131f7b565c47b27abecc402125c105f2,2021-12-01,Lecturer,,EE,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Disqualified
13393604aa08412faa75f4df434aa987,2021-12-05,咋照手,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
135204272154c6a2506d50b5d735b05b,2021-12-10,teacher,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
1384fa3866745a47823245868cc7e5ef,2021-11-30,suppervisor,,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,New
13b3536fa5164a0551f57dc183d99824,2021-12-07,1,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
13b721955765125e7208bfd021049e36,2021-12-16,worker,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
13c59aa54f06f36dc0d2bf0ee7e13a55,2021-12-08,manger,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
13e2c5071bc1b4579bc878341a5617cd,2021-12-11,jsoa,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
1407cfadec4aaddacb253a0a0d93e755,2021-12-13,11,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
14394fca032b53ac94ae5fa1d9127736,2021-12-08,jeiej,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
144d2a814ef9e2a6fef706af0fc3cb6d,2021-12-09,不知道,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
1459363126433486ad055a98410eef56,2021-12-14,Swe,,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
145d6a77a97c2f06e17015f7a27ab078,2021-11-26,Engineer,,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,New
146511fdda0bb2541bfe3b04794cf767,2021-12-17,no,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
1487151901cd2773ff3fb22c0313ce94,2021-12-06,technology,,GB,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
14c99baa28337fd0cae844552e48621b,2021-12-08,12,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
14d7237088c876d4ee39924c5214329e,2021-12-09,student,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
151ad269afee0a757e38040d7fbe88a3,2021-12-10,zzzzz,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
153fcc8b146ea3f7fd910e31132e8740,2021-12-15,Student,,VN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Disqualified
158e36e45ebd3b5508f302c031d4d03b,2021-12-06,CEO,Education & Training,KE,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Disqualified
15d9b93cd06a8f6489d69ebb52871014,2021-12-30,inginer,,RU,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Takeover,Nurture
15efc03e0271347ade9bf88bff2343ba,2021-12-17,ui设计师,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
15fdcc10f53129d63d9b9e9628139a69,2021-12-07,3352,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
1616e3315f114815b91f78b44f4be6da,2021-12-08,Senior Researcher,,JP,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,New
1631402517acda348c2685db3ef14914,2021-11-26,AP,Education & Training,TW,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Nurture
168b04caed55a803fd56e3f92d5d20ee,2021-12-11,Vc,,IN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Nurture
16a3264c15c9ee8da7eedfb06a0af8b8,2021-12-10,设计师,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
170afc653c34498899aa66dc789f667b,2021-12-13,Bo,,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Nurture
171ab65599ec1b05d03ce81f02c521cb,2021-12-01,phd,,ES,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Disqualified
1738e79b730bdf1e23ea6013d7685310,2021-12-06,kjkjkjkjk,,DE,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,New
17a568d45c757877209089dd1f9e00b9,2021-12-13,Fire fair,,RO,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
17c91dee41c091ccb546a5ff83ff9727,2021-12-16,df,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
17e56b39571635415800d9ae5af9b294,2021-12-16,pcc,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
1806a1b5ac79b706a4768729d4a6f4e9,2021-12-28,student,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Disqualified
18401445e55fdb1f5580ed57b88bb53e,2021-12-03,NA,,RU,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Disqualified
184e65c82994ab31fea82d9ef1bb2a79,2021-12-14,321,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
1876b529504c22547efda416a91699ae,2021-11-26,Technical Lead,Automotive,GB,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Nurture
18b2790c12db56a22978bcf2eb82de9f,2021-11-26,Researcher,,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Disqualified
18c4eb54b1864da2ef5173c38e248d1a,2021-12-17,manager,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
19572c2a7120f7e6324751acc32c3b93,2021-12-13,教师,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
19b6c465c2dde051abe60fdabcc65ea5,2021-12-16,Elev,,SE,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Nurture
19b81201437c1f9ad2ff8ae1b88f8327,2021-12-08,学生,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
19ba13db56302c4bba874f3f14d4eb29,2021-12-07,student,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Unsubscribed
19c2a004354f7cdc621f8fefbbc7bfb0,2021-12-01,sf,Automotive,IN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Disqualified
1a4c621c45b53c1755f87282463dac6d,2021-12-26,no,,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Takeover,Disqualified
1a586d6d500fb9d36cbcdec85473aeaa,2021-12-03,Director/Software Engineer,,GB,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
1a6b59d55ea9864e3455c4c791a6edfe,2021-12-17,nonne,,TW,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
1a70a20097ee9d0f48b7469f9e77ea88,2021-12-13,CEO,,BO,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Nurture
1ad74e8cc64eca4e6018ee2ee4e72d71,2021-12-07,Associate Principal Robotics Research Engineer,Manufacturer - Other,GB,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Contact
1b15a36056f79a35a1bad5f56bb486c0,2021-12-10,学生,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
1b3841afb4972c59e8545e6b97e6a53f,2021-12-03,21,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Disqualified
1b3cd2237736baaf361242cd8e1a244c,2021-12-17,Gerrente,,PE,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Nurture
1ba8e11f6706b4b4aa532487baf3173b,2021-12-02,Technical Product Manager,,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Nurture
1ba8ed71371b0309206c68741548204b,2021-12-09,research scholar,,,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Takeover,Disqualified
1c0d8c61b347add7be7704ae3e9fbeb0,2021-12-11,home health aide,,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Nurture
1c0e4825370b6b39f9fac940b693b279,2021-12-03,Principal Software Engineer,Retail & e-commerce,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,MQL
1c12d96512ea8faf7196b1fe2395bc77,2021-11-26,dude,,NL,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,New
1c4ecf8137f09a4f88acdd034ceab282,2021-11-23,Cto,,ES,2)CY21_IOT_Robotics_T1_WP_ROSDocker,LinkedIn organic,Nurture
1c7007235cccd0281caf83d0b850f3d3,2021-12-10,Profesor,,ES,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Disqualified
1cae55df1aa2344dccfb1a2bd1085ce1,2021-12-16,sudent,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
1cc41131badbf83a6a94f48cbdafdef3,2021-11-26,Teaching and research assistant,Education & Training,AT,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Disqualified
1cc4362bf9c5495c24bd87dd55295d6c,2021-12-07,123,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
1ce78c424801e1cd37d4dc98f2214443,2021-12-16,no,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
1cf900587371b8d6f8a1301e7497cbc4,2021-12-17,student,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
1d4d4c98a1897edb5d02bd77257a69e3,2021-12-06,Data Scientist Internship,Software Development,ID,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Disqualified
1e18353abbdf1e5cecebfda678b5f987,2021-12-14,133466,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
1e2f3078686e422ff1bf0ba18db80d43,2021-12-07,77,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
1e361ddd42632c1025154859f1bd1ae2,2021-12-06,Desarrollador,Other,MX,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Nurture
1e416011a00765e04bd78864752900ed,2021-12-14,Director,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
1ec053bdca8d5a82f0d11b48e69c4a81,2021-12-14,St,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
1f1d24c5c6416f14174a85ff6386b80a,2021-12-04,FGG,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
1f7ae79d71c9b82b74bed6b407adb0d4,2021-11-30,wu,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Disqualified
1fe8c29ff506f902479aa270443c36cd,2021-12-14,dadadadad,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
2023d1d79aecc279ab23cbc630b75397,2021-12-12,黎燕萍,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
203dcccc7684e1afb902a4523556d5da,2021-12-15,text,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
203ea9881cefcd2fce6e9f8490786f2e,2021-12-18,Assistant Professor,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Disqualified
204e2d27a0d95fbef0448d5ca3725b52,2021-12-10,ba,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
2070cf53a107bb85d18bac6abfea02d5,2021-12-12,Messi,,ES,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,MQL
208cb0376fef3001bc5add476a8b8ee8,2021-12-12,gg,,FR,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
208d3b6cb1a8dae59949503de0f4bf8d,2021-12-09,Project Manager,,RU,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Disqualified
20a6548127208c84bbcc06e7a33c0222,2021-12-06,.,,KG,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Nurture
20abb84832830e77fcd760632291b636,2021-12-06,Team lead,Business Consultancy,IT,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
20c0864e6ac05ea3d8eab182fbaaf950,2021-12-04,Senior System Architect,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Disqualified
2108a6a905fd77775ca30d5aef313da1,2021-12-16,无,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
210e980715e7bfbd5f2843fe7e5e8797,2021-11-26,Co Creator,,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Nurture
210f6c49949f122a4822cee34a1eface,2021-11-28,manager,,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Nurture
21451e47c661802f436b9068914bdf2f,2021-12-28,jfgug,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Disqualified
218d4f8d5c0dd91564e50de115e6760e,2021-12-16,66,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
21944a881f4c28d8c54b8884504a8919,2021-12-01,Technology Innovation Lead,,ES,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
21ed4d0305b4f9c5c30cc84643e8c2ae,2021-12-02,robotics engineer,,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Twitter organic,Nurture
2215b3b98eb9581ef9d6e458be9780b1,2021-12-03,Innovation Consultant,,GR,2)CY21_IOT_Robotics_T1_WP_ROSDocker,LinkedIn organic,MQL
224493b25bbebec9a3840f73cf9dc5c7,2021-12-10,Student,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Disqualified
22589db345678debaeb6f2ac19c61e76,2021-12-05,经理,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
2273c3e9e5fb8cf778c507c2a3150b63,2021-11-29,Director,,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,New
22fe12bdf824379adb9ecba4da9b830c,2021-11-28,Research & teaching assistant,Education & Training,RO,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Unsubscribed
23088b1cf466f6f1df592c954bfd9745,2021-12-03,Founder,,ZA,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,New
23333e5e97cb4204a7c7e575aef85169,2021-12-16,123,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
23a62f915a42922933de641d606af5dc,2021-12-16,学生,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
23b367d4aec04e9e9bffc9443743f587,2021-12-06,Director,,MX,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Nurture
23b4e7decbec971bf6c00fb36a623aa8,2021-12-11,student,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
23b96d8e9671f9f1e570fcdc25c885a1,2021-12-07,staff,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
23d3ed7a1e0387a2dfb2730656f7ff9e,2021-12-17,worker,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
23d6a29e7ed0c0ea4200b08eee6d55e6,2021-12-16,Da,,RU,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Nurture
23f5d08f080427bb5b7ab6a1804c69a8,2021-11-27,Systems Administrator,Software Development,LT,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Disqualified
23fa9e21144446d1ddf7968524c9830f,2021-12-17,员工,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
24244cae28eb6f9d9dcd72be94a34311,2021-12-09,xuesheng,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
247aa1ea6d335d1da93ed08c33a9d8db,2021-12-17,PhD,,SE,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,MQL
249c650c195d00250373a3e3e1a9137f,2021-11-26,Mr,Software Development,IT,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Email,Disqualified
24a5eec5feca571ad8b793ccacd24b3a,2021-12-10,阿萨德f,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
24e09618acb20263618cf0c59fa27c15,2021-12-09,4,,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
24e0d214e871f16c9d82e34a3fbfeb85,2021-12-07,学生,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
25020f6fc0c2f490f8931a6cca5a4183,2021-12-04,Jiffy Splits,,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,New
250e3228ed7357a313b0246335fe01d6,2021-12-21,n/a,,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Disqualified
251520831fff776f1b80910eb187224a,2021-12-11,123,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
253db95526034b9807d64e0d921cfd01,2021-12-10,Senior Systems Administrator,,US,2)CY21_IOT_Robotics_T1_WP_ROSDocker,,Nurture
253ffd74781cbc75b6885c82fd7b398c,2021-12-07,hhhx,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Disqualified
2562f02250a81cf366c5beba9752502e,2021-12-11,abab,,CN,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
259c7088d3e9085b23c5534bdd2f7a4e,2021-11-25,Head of R&D,,BE,2)CY21_IOT_Robotics_T1_WP_ROSDocker,LinkedIn organic,New
25b4fd14b3989e728351a9d221196c70,2021-12-17,designer,,AU,2)CY21_IOT_Robotics_T1_WP_ROSDocker,Google paid,Nurture
